time,latitude,longitude,pressure,temperature,salinity
2025-06-17 03:59:56,8.9,68.71666666666667,1062.9,7.042,35.065
2025-06-17 03:59:56,8.9,68.71666666666667,1087.9,6.858,35.05
2025-06-17 03:59:56,8.9,68.71666666666667,1112.7,6.677,35.033
2025-06-17 03:59:56,8.9,68.71666666666667,1137.5,6.538,35.02
2025-06-17 03:59:56,8.9,68.71666666666667,1162.9,6.42,35.013
2025-06-17 03:59:56,8.9,68.71666666666667,1188.3,6.341,35.013
2025-06-17 03:59:56,8.9,68.71666666666667,1213.2,6.23,35.009
2025-06-17 03:59:56,8.9,68.71666666666667,1238.6,6.063,34.996
2025-06-17 03:59:56,8.9,68.71666666666667,1262.7,5.917,34.988
2025-06-17 03:59:56,8.9,68.71666666666667,1287.7,5.68,34.963
2025-06-17 03:59:56,8.9,68.71666666666667,1312.8,5.628,34.964
2025-06-17 03:59:56,8.9,68.71666666666667,1337.7,5.536,34.963
2025-06-17 03:59:56,8.9,68.71666666666667,1362.9,5.404,34.955
2025-06-17 03:59:56,8.9,68.71666666666667,1387.9,5.261,34.944
2025-06-17 03:59:56,8.9,68.71666666666667,1412.8,5.166,34.942
2025-06-17 03:59:56,8.9,68.71666666666667,1437.6,5.107,34.944
2025-06-17 03:59:56,8.9,68.71666666666667,1462.8,4.967,34.933
2025-06-17 03:59:56,8.9,68.71666666666667,1488.0,4.843,34.923
2025-06-17 03:59:56,8.9,68.71666666666667,1512.6,4.701,34.913
2025-06-17 03:59:56,8.9,68.71666666666667,1537.4,4.53,34.897
2025-06-17 03:59:56,8.9,68.71666666666667,1563.5,4.397,34.887
2025-06-17 03:59:56,8.9,68.71666666666667,1588.0,4.285,34.879
2025-06-17 03:59:56,8.9,68.71666666666667,1612.9,4.179,34.872
2025-06-17 03:59:56,8.9,68.71666666666667,1637.8,4.08,34.867
2025-06-17 03:59:56,8.9,68.71666666666667,1662.8,3.995,34.861
2025-06-17 03:59:56,8.9,68.71666666666667,1688.0,3.871,34.852
2025-06-17 03:59:56,8.9,68.71666666666667,1712.8,3.774,34.846
2025-06-17 03:59:56,8.9,68.71666666666667,1737.9,3.691,34.84
2025-06-17 03:59:56,8.9,68.71666666666667,1763.0,3.584,34.833
2025-06-17 03:59:56,8.9,68.71666666666667,1787.8,3.52,34.829
2025-06-17 03:59:56,8.9,68.71666666666667,1812.7,3.462,34.825
2025-06-17 03:59:56,8.9,68.71666666666667,1837.9,3.387,34.82
2025-06-17 03:59:56,8.9,68.71666666666667,1862.8,3.311,34.816
2025-06-17 03:59:56,8.9,68.71666666666667,1887.5,3.253,34.812
2025-06-17 03:59:56,8.9,68.71666666666667,1912.9,3.19,34.808
2025-06-17 03:59:56,8.9,68.71666666666667,1938.2,3.124,34.805
2025-06-17 03:59:56,8.9,68.71666666666667,1963.8,3.059,34.801
2025-06-17 03:59:56,8.9,68.71666666666667,1987.9,2.999,34.797
2025-06-17 03:59:56,8.9,68.71666666666667,2010.3,2.953,34.795
2025-06-26 23:07:29,8.916666666666666,68.55,0.3,29.355,35.818
2025-06-26 23:07:29,8.916666666666666,68.55,1.0,29.357,35.817
2025-06-26 23:07:29,8.916666666666666,68.55,1.8,29.357,35.818
2025-06-26 23:07:29,8.916666666666666,68.55,2.9,29.36,35.819
2025-06-26 23:07:29,8.916666666666666,68.55,3.8,29.362,35.818
2025-06-26 23:07:29,8.916666666666666,68.55,4.9,29.361,35.817
2025-06-26 23:07:29,8.916666666666666,68.55,6.0,29.361,35.817
2025-06-26 23:07:29,8.916666666666666,68.55,7.2,29.361,35.819
2025-06-26 23:07:29,8.916666666666666,68.55,8.0,29.362,35.818
2025-06-26 23:07:29,8.916666666666666,68.55,8.8,29.362,35.818
2025-06-26 23:07:29,8.916666666666666,68.55,9.6,29.361,35.818
2025-06-26 23:07:29,8.916666666666666,68.55,15.0,29.361,35.817
2025-06-26 23:07:29,8.916666666666666,68.55,25.6,29.364,35.817
2025-06-26 23:07:29,8.916666666666666,68.55,35.4,29.366,35.82
2025-06-26 23:07:29,8.916666666666666,68.55,44.9,29.332,35.865
2025-06-26 23:07:29,8.916666666666666,68.55,55.3,29.257,35.88
2025-06-26 23:07:29,8.916666666666666,68.55,66.2,29.146,35.9
2025-06-26 23:07:29,8.916666666666666,68.55,75.2,28.611,35.909
2025-06-26 23:07:29,8.916666666666666,68.55,85.2,27.264,35.888
2025-06-26 23:07:29,8.916666666666666,68.55,95.4,25.988,35.987
2025-06-26 23:07:29,8.916666666666666,68.55,105.6,24.644,35.857
2025-06-26 23:07:29,8.916666666666666,68.55,115.3,23.602,35.752
2025-06-26 23:07:29,8.916666666666666,68.55,125.3,22.264,35.644
2025-06-26 23:07:29,8.916666666666666,68.55,135.3,21.574,35.623
2025-06-26 23:07:29,8.916666666666666,68.55,145.9,20.378,35.555
2025-06-26 23:07:29,8.916666666666666,68.55,155.3,19.436,35.594
2025-06-26 23:07:29,8.916666666666666,68.55,165.3,18.556,35.553
2025-06-26 23:07:29,8.916666666666666,68.55,175.5,17.415,35.459
2025-06-26 23:07:29,8.916666666666666,68.55,185.2,16.407,35.353
2025-06-26 23:07:29,8.916666666666666,68.55,195.3,15.844,35.303
2025-06-26 23:07:29,8.916666666666666,68.55,213.0,15.255,35.295
2025-06-26 23:07:29,8.916666666666666,68.55,237.8,14.491,35.295
2025-06-26 23:07:29,8.916666666666666,68.55,263.0,13.87,35.299
2025-06-26 23:07:29,8.916666666666666,68.55,287.8,13.285,35.286
2025-06-26 23:07:29,8.916666666666666,68.55,312.6,12.743,35.261
2025-06-26 23:07:29,8.916666666666666,68.55,337.6,12.391,35.257
2025-06-26 23:07:29,8.916666666666666,68.55,363.2,12.087,35.259
2025-06-26 23:07:29,8.916666666666666,68.55,387.9,11.825,35.265
2025-06-26 23:07:29,8.916666666666666,68.55,412.5,11.719,35.283
2025-06-26 23:07:29,8.916666666666666,68.55,437.7,11.609,35.289
2025-06-26 23:07:29,8.916666666666666,68.55,462.8,11.593,35.318
2025-06-26 23:07:29,8.916666666666666,68.55,487.9,11.465,35.335
2025-06-26 23:07:29,8.916666666666666,68.55,513.0,11.285,35.337
2025-06-26 23:07:29,8.916666666666666,68.55,537.9,11.182,35.358
2025-06-26 23:07:29,8.916666666666666,68.55,562.5,10.945,35.351
2025-06-26 23:07:29,8.916666666666666,68.55,587.5,10.656,35.317
2025-06-26 23:07:29,8.916666666666666,68.55,613.5,10.232,35.259
2025-06-26 23:07:29,8.916666666666666,68.55,637.7,9.989,35.233
2025-06-26 23:07:29,8.916666666666666,68.55,662.8,9.95,35.26
2025-06-26 23:07:29,8.916666666666666,68.55,687.9,9.827,35.264
2025-06-26 23:07:29,8.916666666666666,68.55,712.8,9.637,35.261
2025-06-26 23:07:29,8.916666666666666,68.55,737.5,9.491,35.26
2025-06-26 23:07:29,8.916666666666666,68.55,762.5,9.363,35.261
2025-06-26 23:07:29,8.916666666666666,68.55,787.4,9.188,35.249
2025-06-26 23:07:29,8.916666666666666,68.55,812.5,8.937,35.222
2025-06-26 23:07:29,8.916666666666666,68.55,837.7,8.678,35.193
2025-06-26 23:07:29,8.916666666666666,68.55,862.7,8.493,35.174
2025-06-26 23:07:29,8.916666666666666,68.55,887.8,8.347,35.17
2025-06-26 23:07:29,8.916666666666666,68.55,912.5,8.148,35.155
2025-06-26 23:07:29,8.916666666666666,68.55,937.6,7.972,35.147
2025-06-26 23:07:29,8.916666666666666,68.55,963.0,8.059,35.188
2025-06-26 23:07:29,8.916666666666666,68.55,988.1,7.874,35.171
2025-06-26 23:07:29,8.916666666666666,68.55,1013.0,7.572,35.129
2025-06-26 23:07:29,8.916666666666666,68.55,1037.9,7.282,35.091
2025-06-26 23:07:29,8.916666666666666,68.55,1062.8,7.044,35.061
2025-06-26 23:07:29,8.916666666666666,68.55,1088.0,6.954,35.058
2025-06-26 23:07:29,8.916666666666666,68.55,1112.8,6.713,35.035
2025-06-26 23:07:29,8.916666666666666,68.55,1137.8,6.537,35.018
2025-06-26 23:07:29,8.916666666666666,68.55,1163.1,6.438,35.017
2025-06-26 23:07:29,8.916666666666666,68.55,1188.1,6.279,35.01
2025-06-26 23:07:29,8.916666666666666,68.55,1213.2,6.091,34.993
2025-06-26 23:07:29,8.916666666666666,68.55,1238.9,5.972,34.987
2025-06-26 23:07:29,8.916666666666666,68.55,1262.8,5.801,34.97
2025-06-26 23:07:29,8.916666666666666,68.55,1287.8,5.689,34.965
2025-06-26 23:07:29,8.916666666666666,68.55,1312.9,5.589,34.965
2025-06-26 23:07:29,8.916666666666666,68.55,1337.8,5.498,34.962
2025-06-26 23:07:29,8.916666666666666,68.55,1362.8,5.375,34.954
2025-06-26 23:07:29,8.916666666666666,68.55,1387.9,5.279,34.95
2025-06-26 23:07:29,8.916666666666666,68.55,1412.8,5.201,34.949
2025-06-26 23:07:29,8.916666666666666,68.55,1437.6,5.092,34.943
2025-06-26 23:07:29,8.916666666666666,68.55,1463.3,4.957,34.933
2025-06-26 23:07:29,8.916666666666666,68.55,1487.7,4.835,34.921
2025-06-26 23:07:29,8.916666666666666,68.55,1513.0,4.74,34.913
2025-06-26 23:07:29,8.916666666666666,68.55,1538.0,4.589,34.9
2025-06-26 23:07:29,8.916666666666666,68.55,1563.0,4.465,34.89
2025-06-26 23:07:29,8.916666666666666,68.55,1588.2,4.38,34.885
2025-06-26 23:07:29,8.916666666666666,68.55,1613.1,4.279,34.878
2025-06-26 23:07:29,8.916666666666666,68.55,1637.8,4.176,34.872
2025-06-26 23:07:29,8.916666666666666,68.55,1662.8,4.094,34.867
2025-06-26 23:07:29,8.916666666666666,68.55,1687.9,3.973,34.858
2025-06-26 23:07:29,8.916666666666666,68.55,1712.5,3.84,34.85
2025-06-26 23:07:29,8.916666666666666,68.55,1737.7,3.723,34.842
2025-06-26 23:07:29,8.916666666666666,68.55,1762.9,3.649,34.837
2025-06-26 23:07:29,8.916666666666666,68.55,1787.6,3.568,34.831
2025-06-26 23:07:29,8.916666666666666,68.55,1812.9,3.496,34.827
2025-06-26 23:07:29,8.916666666666666,68.55,1838.1,3.428,34.823
2025-06-26 23:07:29,8.916666666666666,68.55,1863.0,3.351,34.818
2025-06-26 23:07:29,8.916666666666666,68.55,1888.1,3.28,34.814
2025-06-26 23:07:29,8.916666666666666,68.55,1913.1,3.207,34.809
2025-06-26 23:07:29,8.916666666666666,68.55,1937.8,3.147,34.806
2025-06-26 23:07:29,8.916666666666666,68.55,1962.9,3.09,34.802
2025-06-26 23:07:29,8.916666666666666,68.55,1988.2,3.03,34.799
2025-06-26 23:07:29,8.916666666666666,68.55,2002.2,2.995,34.796
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,0.4,29.331,36.023
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1.0,29.329,36.033
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1.9,29.337,36.031
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,3.0,29.342,36.029
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,4.0,29.344,36.029
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,4.9,29.345,36.028
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,6.0,29.346,36.028
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,6.8,29.348,36.029
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,7.7,29.346,36.028
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,8.9,29.348,36.028
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,10.1,29.349,36.027
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,15.4,29.347,36.028
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,25.2,29.352,36.029
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,35.7,29.35,36.032
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,45.3,29.236,36.047
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,55.4,28.893,36.15
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,66.1,28.346,36.1
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,75.5,26.929,35.946
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,85.1,25.979,36.043
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,95.8,25.274,36.037
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,105.4,24.25,35.872
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,115.6,22.946,35.754
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,125.8,21.361,35.62
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,135.1,20.465,35.613
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,145.2,19.901,35.656
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,155.5,19.115,35.578
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,165.6,18.393,35.526
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,175.8,17.545,35.444
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,185.7,16.825,35.4
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,195.5,16.041,35.347
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,211.6,15.256,35.296
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,237.7,14.54,35.322
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,262.7,13.774,35.319
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,287.9,13.051,35.274
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,312.7,12.67,35.262
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,337.7,12.45,35.261
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,363.0,12.244,35.26
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,387.8,11.961,35.26
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,413.2,11.794,35.279
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,437.4,11.673,35.302
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,462.4,11.538,35.324
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,487.8,11.38,35.33
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,512.7,11.267,35.334
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,537.9,11.177,35.352
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,563.0,10.834,35.311
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,587.9,10.564,35.282
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,612.8,10.362,35.278
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,637.9,10.211,35.281
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,662.7,10.04,35.283
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,687.8,9.8,35.262
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,713.0,9.576,35.247
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,737.9,9.454,35.248
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,762.9,9.252,35.232
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,787.8,8.96,35.197
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,813.1,8.9,35.215
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,837.8,8.636,35.19
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,862.4,8.386,35.167
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,888.4,8.275,35.169
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,912.8,8.239,35.188
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,937.9,8.05,35.175
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,962.9,7.973,35.176
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,988.2,7.812,35.164
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1013.3,7.535,35.128
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1038.0,7.191,35.08
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1062.9,7.034,35.068
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1087.9,6.879,35.054
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1112.7,6.692,35.033
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1138.1,6.55,35.02
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1163.2,6.37,35.002
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1187.8,6.265,34.997
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1212.8,6.135,34.99
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1238.7,6.008,34.985
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1262.7,5.821,34.965
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1287.4,5.739,34.963
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1312.4,5.655,34.961
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1337.9,5.601,34.967
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1362.9,5.491,34.963
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1387.9,5.401,34.961
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1413.1,5.268,34.952
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1437.8,5.149,34.945
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1462.9,5.015,34.936
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1488.2,4.853,34.924
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1512.5,4.697,34.91
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1537.8,4.52,34.895
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1563.0,4.4,34.887
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1588.1,4.284,34.879
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1613.1,4.184,34.872
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1638.0,4.088,34.866
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1662.8,3.987,34.86
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1687.8,3.881,34.853
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1713.2,3.77,34.845
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1737.8,3.685,34.839
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1762.8,3.603,34.834
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1788.0,3.52,34.829
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1812.7,3.431,34.823
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1838.6,3.352,34.818
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1862.9,3.28,34.814
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1887.9,3.224,34.811
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1912.6,3.16,34.807
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1937.5,3.107,34.804
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1962.7,3.047,34.8
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,1988.8,2.983,34.796
2025-07-06 17:57:49,8.883333333333333,68.43333333333334,2001.3,2.953,34.794
2025-07-16 13:03:38,9.05,68.26666666666667,0.3,29.235,36.053
2025-07-16 13:03:38,9.05,68.26666666666667,1.0,29.235,36.057
2025-07-16 13:03:38,9.05,68.26666666666667,1.8,29.236,36.058
2025-07-16 13:03:38,9.05,68.26666666666667,2.9,29.236,36.059
2025-07-16 13:03:38,9.05,68.26666666666667,4.2,29.239,36.057
2025-07-16 13:03:38,9.05,68.26666666666667,4.9,29.238,36.058
2025-07-16 13:03:38,9.05,68.26666666666667,5.7,29.239,36.059
2025-07-16 13:03:38,9.05,68.26666666666667,6.6,29.24,36.058
2025-07-16 13:03:38,9.05,68.26666666666667,7.5,29.241,36.057
2025-07-16 13:03:38,9.05,68.26666666666667,8.5,29.241,36.058
2025-07-16 13:03:38,9.05,68.26666666666667,9.9,29.241,36.057
2025-07-16 13:03:38,9.05,68.26666666666667,15.5,29.24,36.058
2025-07-16 13:03:38,9.05,68.26666666666667,25.4,29.24,36.058
2025-07-16 13:03:38,9.05,68.26666666666667,35.1,29.212,36.059
2025-07-16 13:03:38,9.05,68.26666666666667,45.6,29.197,36.062
2025-07-16 13:03:38,9.05,68.26666666666667,55.6,29.179,36.064
2025-07-16 13:03:38,9.05,68.26666666666667,65.1,28.763,36.075
2025-07-16 13:03:38,9.05,68.26666666666667,75.0,27.18,35.995
2025-07-16 13:03:38,9.05,68.26666666666667,85.5,26.452,36.049
2025-07-16 13:03:38,9.05,68.26666666666667,95.6,25.438,36.023
2025-07-16 13:03:38,9.05,68.26666666666667,105.2,23.406,35.776
2025-07-16 13:03:38,9.05,68.26666666666667,115.0,22.444,35.753
2025-07-16 13:03:38,9.05,68.26666666666667,125.0,21.341,35.683
2025-07-16 13:03:38,9.05,68.26666666666667,135.6,19.99,35.548
2025-07-16 13:03:38,9.05,68.26666666666667,145.4,19.357,35.503
2025-07-16 13:03:38,9.05,68.26666666666667,155.4,18.374,35.424
2025-07-16 13:03:38,9.05,68.26666666666667,165.3,17.728,35.389
2025-07-16 13:03:38,9.05,68.26666666666667,175.0,17.304,35.354
2025-07-16 13:03:38,9.05,68.26666666666667,185.2,16.877,35.353
2025-07-16 13:03:38,9.05,68.26666666666667,195.8,16.347,35.339
2025-07-16 13:03:38,9.05,68.26666666666667,213.4,15.318,35.269
2025-07-16 13:03:38,9.05,68.26666666666667,238.1,14.33,35.287
2025-07-16 13:03:38,9.05,68.26666666666667,262.7,13.777,35.314
2025-07-16 13:03:38,9.05,68.26666666666667,287.4,13.249,35.312
2025-07-16 13:03:38,9.05,68.26666666666667,312.9,12.696,35.281
2025-07-16 13:03:38,9.05,68.26666666666667,338.0,12.287,35.261
2025-07-16 13:03:38,9.05,68.26666666666667,362.9,12.078,35.274
2025-07-16 13:03:38,9.05,68.26666666666667,387.7,11.877,35.275
2025-07-16 13:03:38,9.05,68.26666666666667,412.6,11.719,35.29
2025-07-16 13:03:38,9.05,68.26666666666667,437.8,11.592,35.309
2025-07-16 13:03:38,9.05,68.26666666666667,462.5,11.341,35.294
2025-07-16 13:03:38,9.05,68.26666666666667,487.7,11.104,35.268
2025-07-16 13:03:38,9.05,68.26666666666667,512.7,10.878,35.246
2025-07-16 13:03:38,9.05,68.26666666666667,537.8,10.917,35.292
2025-07-16 13:03:38,9.05,68.26666666666667,563.0,10.735,35.295
2025-07-16 13:03:38,9.05,68.26666666666667,588.0,10.446,35.268
2025-07-16 13:03:38,9.05,68.26666666666667,613.1,10.386,35.295
2025-07-16 13:03:38,9.05,68.26666666666667,637.9,10.189,35.286
2025-07-16 13:03:38,9.05,68.26666666666667,663.0,9.945,35.261
2025-07-16 13:03:38,9.05,68.26666666666667,687.7,9.763,35.251
2025-07-16 13:03:38,9.05,68.26666666666667,713.1,9.555,35.234
2025-07-16 13:03:38,9.05,68.26666666666667,737.4,9.435,35.24
2025-07-16 13:03:38,9.05,68.26666666666667,762.7,9.257,35.231
2025-07-16 13:03:38,9.05,68.26666666666667,788.0,8.968,35.195
2025-07-16 13:03:38,9.05,68.26666666666667,813.0,8.768,35.175
2025-07-16 13:03:38,9.05,68.26666666666667,838.1,8.605,35.169
2025-07-16 13:03:38,9.05,68.26666666666667,862.9,8.506,35.173
2025-07-16 13:03:38,9.05,68.26666666666667,888.3,8.321,35.163
2025-07-16 13:03:38,9.05,68.26666666666667,912.7,8.229,35.167
2025-07-16 13:03:38,9.05,68.26666666666667,937.6,8.027,35.148
2025-07-16 13:03:38,9.05,68.26666666666667,962.8,7.823,35.131
2025-07-16 13:03:38,9.05,68.26666666666667,988.1,7.684,35.122
2025-07-16 13:03:38,9.05,68.26666666666667,1013.1,7.598,35.129
2025-07-16 13:03:38,9.05,68.26666666666667,1038.0,7.411,35.111
2025-07-16 13:03:38,9.05,68.26666666666667,1062.9,7.075,35.069
2025-07-16 13:03:38,9.05,68.26666666666667,1087.5,6.909,35.055
2025-07-16 13:03:38,9.05,68.26666666666667,1112.4,6.702,35.034
2025-07-16 13:03:38,9.05,68.26666666666667,1137.8,6.557,35.023
2025-07-16 13:03:38,9.05,68.26666666666667,1162.8,6.436,35.015
2025-07-16 13:03:38,9.05,68.26666666666667,1187.7,6.31,35.006
2025-07-16 13:03:38,9.05,68.26666666666667,1212.9,6.162,34.99
2025-07-16 13:03:38,9.05,68.26666666666667,1238.0,6.025,34.983
2025-07-16 13:03:38,9.05,68.26666666666667,1262.8,5.877,34.971
2025-07-16 13:03:38,9.05,68.26666666666667,1287.5,5.729,34.963
2025-07-16 13:03:38,9.05,68.26666666666667,1313.3,5.648,34.965
2025-07-16 13:03:38,9.05,68.26666666666667,1337.7,5.565,34.966
2025-07-16 13:03:38,9.05,68.26666666666667,1362.5,5.455,34.959
2025-07-16 13:03:38,9.05,68.26666666666667,1387.9,5.301,34.946
2025-07-16 13:03:38,9.05,68.26666666666667,1412.8,5.185,34.94
2025-07-16 13:03:38,9.05,68.26666666666667,1437.5,5.101,34.938
2025-07-16 13:03:38,9.05,68.26666666666667,1462.6,5.014,34.935
2025-07-16 13:03:38,9.05,68.26666666666667,1487.7,4.865,34.926
2025-07-16 13:03:38,9.05,68.26666666666667,1512.7,4.717,34.914
2025-07-16 13:03:38,9.05,68.26666666666667,1537.6,4.555,34.898
2025-07-16 13:03:38,9.05,68.26666666666667,1562.7,4.434,34.889
2025-07-16 13:03:38,9.05,68.26666666666667,1587.7,4.305,34.881
2025-07-16 13:03:38,9.05,68.26666666666667,1612.9,4.204,34.874
2025-07-16 13:03:38,9.05,68.26666666666667,1638.0,4.099,34.868
2025-07-16 13:03:38,9.05,68.26666666666667,1662.8,3.984,34.861
2025-07-16 13:03:38,9.05,68.26666666666667,1687.8,3.904,34.854
2025-07-16 13:03:38,9.05,68.26666666666667,1713.0,3.807,34.848
2025-07-16 13:03:38,9.05,68.26666666666667,1738.0,3.699,34.841
2025-07-16 13:03:38,9.05,68.26666666666667,1762.8,3.604,34.834
2025-07-16 13:03:38,9.05,68.26666666666667,1787.8,3.511,34.828
2025-07-16 13:03:38,9.05,68.26666666666667,1813.0,3.431,34.823
2025-07-16 13:03:38,9.05,68.26666666666667,1838.0,3.355,34.819
2025-07-16 13:03:38,9.05,68.26666666666667,1863.0,3.272,34.814
2025-07-16 13:03:38,9.05,68.26666666666667,1888.1,3.194,34.809
2025-07-16 13:03:38,9.05,68.26666666666667,1912.8,3.119,34.805
2025-07-16 13:03:38,9.05,68.26666666666667,1938.0,3.045,34.801
2025-07-16 13:03:38,9.05,68.26666666666667,1964.8,2.979,34.797
2025-07-26 08:15:45,9.15,67.95,0.3,28.851,36.039
2025-07-26 08:15:45,9.15,67.95,0.9,28.851,36.039
2025-07-26 08:15:45,9.15,67.95,1.8,28.852,36.038
2025-07-26 08:15:45,9.15,67.95,2.9,28.852,36.038
2025-07-26 08:15:45,9.15,67.95,3.8,28.852,36.038
2025-07-26 08:15:45,9.15,67.95,4.7,28.851,36.039
2025-07-26 08:15:45,9.15,67.95,5.6,28.851,36.039
2025-07-26 08:15:45,9.15,67.95,6.5,28.851,36.039
2025-07-26 08:15:45,9.15,67.95,7.5,28.851,36.039
2025-07-26 08:15:45,9.15,67.95,8.5,28.851,36.039
2025-07-26 08:15:45,9.15,67.95,9.5,28.851,36.039
2025-07-26 08:15:45,9.15,67.95,15.4,28.851,36.038
2025-07-26 08:15:45,9.15,67.95,25.4,28.853,36.038
2025-07-26 08:15:45,9.15,67.95,35.2,28.855,36.039
2025-07-26 08:15:45,9.15,67.95,45.4,28.856,36.042
2025-07-26 08:15:45,9.15,67.95,55.3,28.859,36.046
2025-07-26 08:15:45,9.15,67.95,65.4,28.866,36.067
2025-07-26 08:15:45,9.15,67.95,76.2,28.602,36.135
